Caption,Date,FileURL,Filename,InstaURL,Title,Latitude,Longitude,Address,Notes
"Downtown District School, Norwalk. Built in 1826. The schoolhouse is one of three historic buildings (plus an old graveyard) that make up the Mill Hill Complex, managed by the Norwalk Historical Society. See more here: http://www.thesizeofconnecticut.com/2012/04/mill-hill.html?m=1 #norwalk #norwalkct #millhill #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",11/23/15 19:47,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12292749_917259714976710_1520798454_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=106&oh=ec91c8105afa54d92e265bf0e74b46db&oe=5E8B3A95,12292749_917259714976710_1520798454_n.jpg,instagram.com/p/-cIpYzoeZ0,"Downtown District School, Norwalk",41.1176658,-73.4096637,"2 East Wall Street, Norwalk CT",
"Umpawaug School, Redding. Built c. 1789. #redding #reddingct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",11/16/15 14:54,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11934773_1519869298334353_1998267260_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=101&oh=b8fa434b1f7f665820678eff9d894d07&oe=5E69EF9B,11934773_1519869298334353_1998267260_n.jpg,instagram.com/p/-JlkqHoedc,"Umpawaug School, Redding",41.3151533,-73.428502,"Umpawaug Road & Marchant Road, Redding, CT",
"The Old Academy, Wethersfield. Built in 1804. It has served as a school, a female seminary, and the Wethersfield Town Hall and library. It now houses research materials of the town's Historical Society. #wethersfield #wethersfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",11/10/15 15:40,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12230796_1622857254643258_1901336063_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=7e8bdf1efed5e6750b9b1b3d6bc65baf&oe=5E7A9478,12230796_1622857254643258_1901336063_n.jpg,instagram.com/p/96N_raIeXF,"The Old Academy, Wethersfield",41.7101451,-72.6539837,150 Main Street Wethersfield CT,
"South Center District School No. 2, Woodbury. Built in 1876. #woodbury #woodburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",11/5/15 13:10,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11356577_751516694952275_910498984_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=111&oh=ae97c9211b4e6622317347b4926a7a6e&oe=5E65B217,11356577_751516694952275_910498984_n.jpg,instagram.com/p/9tE7FJIeXZ,"South Center District School No. 2, Woodbury",41.5418631,-73.2076738,"269 Main Street South, Woodbury CT",
"High Street School, Wethersfield. Built in 1862. (See previous post.) #happyhalloween #wethersfield #wethersfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",10/31/15 14:01,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12080545_556645381151560_2066972235_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=104&oh=ff3e0aa3ca5375820d29c2bb10aff5d5&oe=5E7DB4D8,12080545_556645381151560_2066972235_n.jpg,instagram.com/p/9gSwyNoecU,"High Street School, Wethersfield",,,,
"High Street School, Wethersfield. Built in 1862. This school, like many historic schoolhouses in Connecticut, is now a private home. Often they're not immediately identifiable as former schools, and I would not have guessed this building's past had I not seen the plaque. (See next post.) #wethersfield #wethersfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",10/31/15 14:00,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12106142_1631370890421240_379366018_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=2308d5327d8ba2900e974f933f8e2fe7&oe=5E87F5FC,12106142_1631370890421240_379366018_n.jpg,instagram.com/p/9gSopDoeb_,"High Street School, Wethersfield",41.715539,-72.6535339,"311 Main Street, Wethersfield CT",
"Haddam Neck Schoolhouse, East Hampton. Built in 1822.  It is now the parish house of the Haddam Neck Congregational Church. #easthampton #easthamptonct #haddamneck #haddamneckct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",10/29/15 18:22,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12081207_543784572454327_916632671_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=addffe8ae2d99b3ce6f9e95a07d92f1a&oe=5E7B9A06,12081207_543784572454327_916632671_n.jpg,instagram.com/p/9bnCi4oecP,"Haddam Neck Schoolhouse, East Hampton",41.5000027,-72.5117399,"408 Quarry Hill Road, East Hampton CT",
"Hadlyme North School, East Haddam. Built in 1794. There's a good history of the schoolhouse and the area at hadlymenorthschool.org. It includes such facts as what books were used in the school in 1846: – Spelling: Webster
– Reading: Testament, Natural Preceptor, Readers Manual Saunders Third Reader, Easy Lessons
– Grammar: Smith’s Grammar
– Geography: Olney’s, Mitchell’s, Smith’s
– Arithmetic: Daboll’s

#easthaddam #easthaddamct #hadlyme #hadlymect #hadlymenorth #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",10/26/15 12:08,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12071230_921946357859357_1730821975_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=105&oh=cfa865a4da3760d606d3832a72faa4d9&oe=5E7A8533,12071230_921946357859357_1730821975_n.jpg,instagram.com/p/9TNzproeS7,"Hadlyme North School, East Haddam",41.4307591,-72.4062666,"Town St & Bone Mill Rd No 2, East Haddam CT",
"Unused school building, Bristol. Built in 1936. There has been a school on this site since 1755. As far as I can tell this building is currently being used by the city for storage while they try to sell it. Sometimes I come across places like this while looking for one-room schoolhouses. I've posted a few on this account before. These schools are not cute or particularly old but they are historic, so I figure I might as well take a picture and include them. This one also looks very creepy to me, in a seasonally appropriate sort of way. 👻 #bristol #bristolct #ct #Connecticut #cthistory #oldschool #oldschoolhouse #schoolhouse",10/22/15 12:27,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12145138_703797506418729_1650679286_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=109&oh=bf9bd3bbd6b63c8f1e65d8b4f67178a1&oe=5E8B14A6,12145138_703797506418729_1650679286_n.jpg,instagram.com/p/9I8yjIoeb2,"Unused school building, Bristol",,,,NOT FOUND
"Gilead Hill Schoolhouse, Hebron. Built in...? Dates I have seen for the construction of this schoolhouse include 1748, 1792, 1850-1890, and ""late 1700s or early 1800s."" #hebron #hebronct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",10/19/15 12:42,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12093410_1040712569302998_57734284_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=106&oh=ebb5b6eb409c573825d7423efeda7bb9&oe=5E81AEB8,12093410_1040712569302998_57734284_n.jpg,instagram.com/p/9BQKM-IeTV,"Gilead Hill Schoolhouse, Hebron",41.6721404,-72.4089159,"46 Porter Road, Hebron CT",
"Burrows Hill Schoolhouse, Hebron. Built between 1725 and 1735. This is the oldest surviving schoolhouse in the town of Hebron and one of the oldest (possibly *the* oldest) in all of Connecticut. #hebron #hebronct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove",10/12/15 20:45,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11856583_749574071856079_1656261629_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=37306c96b9a825e22423268b95e3c010&oe=5E82F4D7,11856583_749574071856079_1656261629_n.jpg,instagram.com/p/8wF0MIoefY,"Burrows Hill Schoolhouse, Hebron",41.6383208,-72.3904417,"221 Burrows Hill Road, Hebron CT",See more https://hebronhistoricalsociety.org/the-history-of-the-burrows-schoolhouse.html
"Southwest District School, Bloomfield. Built in 1858 (from local traprock.) #bloomfield #bloomfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",10/8/15 15:10,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12139860_927151690705388_1332471965_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=108&oh=80beb18f92c657bab6aa92685c10fe7f&oe=5E8B575C,12139860_927151690705388_1332471965_n.jpg,instagram.com/p/8lMYm1oeVE,"Southwest District School, Bloomfield",41.8178097,-72.7666349,"430 Simsbury Road, Bloomfield CT",
"School for Colored Children, Colchester. Built in 1998. The District Schoolhouse for Colored Children, which stood near the town green in Colchester, was established in 1803. It was the earliest ""attempt in Connecticut to provide educational opportunities specifically for African American youth,"" according to the Connecticut Freedom Trail. (For more, see ctfreedomtrail.org.) The teachers were African American as well. (For more on the teachers and students, see this 1998 story from the Day: https://news.google.com/newspapers?nid=1915&dat=19980828&id=R5ZGAAAAIBAJ&sjid=dPgMAAAAIBAJ&pg=5708,5594279&hl=en.) The original schoolhouse can be seen in a sketch that John Warner Barber made for his 1836 ""Historical Collections of Connecticut."" (See Wikipedia's ""Colchester, Connecticut"" page.) The building pictured here is about half the size of the original schoolhouse. The interior, a replica of a 19th century classroom, was constructed by students and faculty of Colchester schools. The building itself was provided by a local purveyor of sheds and gazebos. It opened in conjunction with Colchester's 300th anniversary. The building, and a historic marker explaining its significance, is located on Route 85 near Bacon Academy. #colchester #colchesterct #ctfreedomtrail #blackhistory #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse #ctvisit",10/6/15 16:14,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/12144129_1631772733741128_211442293_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=2e77be065d266cb407e03bc1970582dc&oe=5E692C62,12144129_1631772733741128_211442293_n.jpg,instagram.com/p/8gKEkIoeYF,"School for Colored Children, Colchester",41.5734999,-72.3321322,"84 S. Main Street, Colchester CT",
"Scotland North District School, Simsbury. Built c. 1790. Originally located in what is now the town of Bloomfield and was then a part of Simsbury called Scotland. (Not to be confused with the town of Scotland in eastern Connecticut.) It was used as a school until 1933, then a single family home (!) until it the Simsbury Historical Society acquired and moved it to the center of Simsbury in 1970. The Historical Society says that in the late 1800s, about 15 children from ages 5-15 attended the school. #simsbury #simsburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",9/30/15 12:35,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11191339_469409629932249_826228266_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=109&oh=f4cf306267a813f32ee97107d0e90fee&oe=5E8990E3,11191339_469409629932249_826228266_n.jpg,instagram.com/p/8QUPRiIeaY,"Scotland North District School, Simsbury",41.8762208,-72.801002,"800 Hopmeadow Street, Simsbury CT",
"Old Bristol High School, Bristol. Built in 1890 and expanded in 1910 or 1912. Now this Richardsonian Romanesque high school on a hill is the home of the Bristol Historical Society. #bristol #bristolct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",9/25/15 11:50,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/10890797_1471599829816508_1570383939_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=108&oh=f5285cc625aee0e0a3e900f256d9551e&oe=5E779DB9,10890797_1471599829816508_1570383939_n.jpg,instagram.com/p/8DXGElIeXW,"Old Bristol High School, Bristol",41.6759817,-72.9434268,98 Summer Street Bristol CT,
"North Chippens Hill Schoolhouse, Bristol. Built in 1884. The schoolhouse was only used for its intended purpose for a short time before it became first a Sunday School, and then a church. The building housed congregations of several different denominations over the years. Today it is called the Church of Eternal Light and it's a ""Pagan Spiritualist church."" The steeple and bell tower are relatively new. The building is believed by some to be haunted. #bristol #bristolct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",9/21/15 11:50,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11820606_1474616229512422_1806797928_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=9108e89f7a6f7f1087ec3c8707830401&oe=5E74E26B,11820606_1474616229512422_1806797928_n.jpg,instagram.com/p/75D9oeoeT-,"North Chippens Hill Schoolhouse, Bristol",41.7137071,-72.9790597,"1199 Hill Street, Bristol CT",
"Monroe Center School, Monroe. Built c. 1830. Now a thrift shop (the second schoolhouse-turned-thrift-shop I've encountered so far) run by the Monroe Congregational Church. #monroe #monroect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",9/17/15 12:42,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11906195_483073488537283_1866876129_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=107&oh=c3d34b8484603680d672cc1a2693b3ef&oe=5E6F9E78,11906195_483073488537283_1866876129_n.jpg,instagram.com/p/7u2sBwoeQp,"Monroe Center School, Monroe",41.3328905,-73.2073199,"34 Church Street, Monroe CT",
"Schoolhouse #3, Avon. Built in 1830. The Avon Historical Society moved it from West Avon to this location on East Main Street in 1981, and now uses it as an office, storage space, and museum. #avon #avonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",9/11/15 22:22,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11821853_175614586105724_675421186_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=108&oh=ff8ded2cda43c1617dba379fa32ad61c&oe=5E81F242,11821853_175614586105724_675421186_n.jpg,instagram.com/p/7gcWOdIedG,"Schoolhouse #3, Avon",41.8095204,-72.8296296,"8 E. Main Street, Avon CT",
"Old Stone School, Farmington. Built in 1790. #farmington #farmingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",9/8/15 11:12,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11254316_870128209723760_146215629_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=108&oh=1af26cab8d0b389fe53974bc4c49bde7&oe=5E84A42A,11254316_870128209723760_146215629_n.jpg,instagram.com/p/7XhPuXoecg,"Old Stone School, Farmington",41.7348184,-72.8756632,"93 Coppermine Road, Farmington CT",
"""Little Red"" Schoolhouse, Glastonbury. Built as a one-room school in 1889. A second room was added in 1900. It is now the East Glastonbury Public Library. (Glastonbury has another public library with an interesting origin - I posted it today on my other account, @johnnakaplan.) #glastonbury #eastglastonbury #glastonburyct #eastglastonburyct #library #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",8/31/15 20:26,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11887163_867278453327799_844685992_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=103&oh=12fca8017fe80642c9eaa399d4e11d0e&oe=5E6E57BD,11887163_867278453327799_844685992_n.jpg,instagram.com/p/7D6UPxIeah,"""Little Red"" Schoolhouse, Glastonbury",41.6963464,-72.5373512,"1389 Neipsic Road, Glastonbury CT",
"Stony Creek School, Branford. Built c. 1890. This building (on School Street) is one of two former Stony Creek Schools. (See previous post for the other.) Now a commercial building, it's occupied by several businesses & organizations, including...a school:) #branford #branfordct #stonycreek #stonycreekct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse",8/30/15 18:51,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11910056_1481840515468752_485023060_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=100&oh=febb4cda080cdcf4a589c25dd6d5dee6&oe=5E8886D8,11910056_1481840515468752_485023060_n.jpg,instagram.com/p/7BKmvqoeej,"Stony Creek School, Branford",41.2724619,-72.7509857,"28 School Street, Branford CT",
"Stony Creek School, Branford. Built in 1865. It's now the home of the Branford Land Trust. This is one of two former Stony Creek Schools on School Street. #branford #branfordct #stonycreek #stonycreekct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse",8/30/15 18:44,https://scontent-lhr3-1.cdninstagram.com/v/t51.2885-15/e35/11327016_981322721910874_1590064752_n.jpg?_nc_ht=scontent-lhr3-1.cdninstagram.com&_nc_cat=110&oh=8d53166ef8a9dbca4664c1c525cc0c5a&oe=5E6ACB4E,11327016_981322721910874_1590064752_n.jpg,instagram.com/p/7BJ1OTIecx,"Stony Creek School, Branford",41.2722733,-72.7514987,"26 School Street, Branford CT",
